DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
0.768;1533470401;www.google.com;/;172.217.16.68;443;49.569;200;Q043;
0.606;1533470401;www.google.com;;172.217.16.68;443;72.033;200;TCP/TLS1.2;19.404
0.566;1533470401;www.google.com;;172.217.16.68;443;52.196;200;TCP/TLS1.3;19.375
17.169;1533470401;www.google.cn;/;172.217.16.195;443;35.221;200;Q043;
0.730;1533470401;www.google.cn;;172.217.16.195;443;49.561;200;TCP/TLS1.2;8.938
17.263;1533470401;www.google.com.vn;/;172.217.16.67;443;50.131;200;Q043;
0.601;1533470402;www.google.com.vn;;172.217.16.67;443;72.156;200;TCP/TLS1.2;19.360
0.615;1533470402;www.youtube.com;/;216.58.205.238;443;33.441;200;Q043;
253.121;1533470404;www.youtube.com;;216.58.210.14;443;41.412;200;TCP/TLS1.2;8.928
17.077;1533470404;www.google.pl;/;216.58.213.227;443;49.805;200;Q043;
0.579;1533470404;www.google.pl;;216.58.213.227;443;71.879;200;TCP/TLS1.2;19.444
27.177;1533470404;www.google.gr;/;172.217.16.67;443;52.349;200;Q043;
0.506;1533470405;www.google.gr;;172.217.16.67;443;72.491;200;TCP/TLS1.2;19.386
17.209;1533470405;www.google.com.ua;/;216.58.213.227;443;52.431;200;Q043;
0.669;1533470405;www.google.com.ua;;216.58.213.227;443;70.855;200;TCP/TLS1.2;19.129
38.242;1533470405;www.google.by;/;172.217.16.67;443;52.323;200;Q043;
0.614;1533470405;www.google.by;;172.217.16.67;443;70.355;200;TCP/TLS1.2;18.961
157.344;1533470406;www.google.cl;/;216.58.213.227;443;50.368;200;Q043;
0.582;1533470406;www.google.cl;;216.58.213.227;443;72.045;200;TCP/TLS1.2;19.371
236.165;1533470406;www.google.com.br;/;172.217.16.67;443;50.392;200;Q043;
0.508;1533470406;www.google.com.br;;172.217.16.67;443;73.140;200;TCP/TLS1.2;19.438
36.054;1533470407;www.google.be;/;216.58.213.227;443;53.126;200;Q043;
0.504;1533470407;www.google.be;;216.58.213.227;443;70.692;200;TCP/TLS1.2;18.914
139.853;1533470407;www.hotnewhiphop.com;/;152.195.39.76;443;33.970;200;Q039;
0.638;1533470407;www.hotnewhiphop.com;;152.195.39.76;443;37.590;200;TCP/TLS1.2;8.945
219.463;1533470407;www.google.com.pe;/;216.58.213.227;443;52.115;200;Q043;
0.719;1533470408;www.google.com.pe;;216.58.213.227;443;72.689;200;TCP/TLS1.2;19.347
0.642;1533470408;www.blogger.com;/;172.217.16.201;443;35.721;302;Q043;
0.543;1533470408;www.blogger.com;;172.217.16.201;443;42.792;302;TCP/TLS1.2;8.940
16.928;1533470408;www.google.fr;/;172.217.16.67;443;49.968;200;Q043;
0.653;1533470408;www.google.fr;;172.217.16.67;443;71.881;200;TCP/TLS1.2;19.390
17.393;1533470408;www.doubleclick.net;/;172.217.21.206;443;35.081;301;Q043;
0.703;1533470408;www.doubleclick.net;;172.217.21.206;443;42.911;301;TCP/TLS1.2;8.945
17.299;1533470409;www.google.at;/;216.58.213.227;443;51.937;200;Q043;
0.509;1533470409;www.google.at;;216.58.213.227;443;71.426;200;TCP/TLS1.2;19.144
16.845;1533470409;www.google.co.in;/;216.58.213.227;443;50.103;200;Q043;
0.519;1533470409;www.google.co.in;;216.58.213.227;443;72.425;200;TCP/TLS1.2;19.441
151.862;1533470409;www.google.ae;/;172.217.16.67;443;52.852;200;Q043;
0.611;1533470410;www.google.ae;;172.217.16.67;443;69.744;200;TCP/TLS1.2;18.911
44.260;1533470410;www.google.com.co;/;172.217.16.67;443;49.397;200;Q043;
0.624;1533470410;www.google.com.co;;172.217.16.67;443;72.443;200;TCP/TLS1.2;19.419
50.118;1533470410;www.tutorialspoint.com;/;93.184.220.42;443;36.492;302;Q039;
0.679;1533470410;www.tutorialspoint.com;;93.184.220.42;443;43.772;302;TCP/TLS1.2;9.182
37.133;1533470410;www.google.dk;/;172.217.16.67;443;51.804;200;Q043;
0.638;1533470411;www.google.dk;;172.217.16.67;443;71.537;200;TCP/TLS1.2;19.331
59.057;1533470411;www.google.lt;/;172.217.16.67;443;52.398;200;Q043;
0.675;1533470411;www.google.lt;;172.217.16.67;443;71.815;200;TCP/TLS1.2;19.440
38.630;1533470411;www.mobile01.com;/;35.201.120.164;443;22.021;200;Q043;
0.913;1533470414;www.mobile01.com;;35.201.120.164;443;36.611;200;TCP/TLS1.2;9.197
40.604;1533470414;www.googlevideo.com;/;172.217.16.68;443;49.587;404;Q043;
0.676;1533470414;www.googlevideo.com;;172.217.16.68;443;72.400;404;TCP/TLS1.2;19.377
0.523;1533470414;www.googlevideo.com;;172.217.16.68;443;52.299;404;TCP/TLS1.3;19.131
194.673;1533470414;www.google.com.do;/;172.217.16.67;443;52.254;200;Q043;
0.797;1533470415;www.google.com.do;;172.217.16.67;443;70.401;200;TCP/TLS1.2;18.921
38.592;1533470415;www.google.cz;/;216.58.213.227;443;52.331;200;Q043;
0.647;1533470415;www.google.cz;;216.58.213.227;443;71.387;200;TCP/TLS1.2;18.961
17.114;1533470415;www.google.com.hk;/;216.58.213.227;443;54.207;200;Q043;
0.722;1533470415;www.google.com.hk;;216.58.213.227;443;70.263;200;TCP/TLS1.2;18.855
42.300;1533470415;www.google.si;/;172.217.16.67;443;51.527;200;Q043;
0.656;1533470416;www.google.si;;172.217.16.67;443;72.194;200;TCP/TLS1.2;19.427
17.173;1533470416;www.google.com.mx;/;216.58.213.227;443;50.062;200;Q043;
0.628;1533470416;www.google.com.mx;;216.58.213.227;443;73.231;200;TCP/TLS1.2;19.486
360.889;1533470416;www.google.com.kw;/;216.58.213.227;443;52.844;200;Q043;
0.598;1533470417;www.google.com.kw;;216.58.213.227;443;72.428;200;TCP/TLS1.2;19.422
73.632;1533470417;www.huffingtonpost.com;/;152.195.52.104;443;33.613;302;Q039;
0.595;1533470417;www.huffingtonpost.com;;152.195.52.104;443;38.286;200;TCP/TLS1.2;9.100
243.370;1533470417;www.google.lk;/;216.58.213.227;443;53.064;200;Q043;
0.764;1533470418;www.google.lk;;216.58.213.227;443;72.019;200;TCP/TLS1.2;19.449
179.342;1533470418;www.google.com.gt;/;172.217.20.35;443;90.244;200;Q043;
0.717;1533470418;www.google.com.gt;;172.217.20.35;443;123.130;200;TCP/TLS1.2;34.779
17.445;1533470418;www.google.co.uk;/;172.217.16.67;443;50.657;200;Q043;
0.741;1533470419;www.google.co.uk;;172.217.16.67;443;73.315;200;TCP/TLS1.2;19.415
17.445;1533470419;www.google.iq;/;216.58.213.227;443;53.674;200;Q043;
0.709;1533470419;www.google.iq;;216.58.213.227;443;72.515;200;TCP/TLS1.2;19.464
166.593;1533470419;www.google.nl;/;172.217.16.67;443;50.357;200;Q043;
0.709;1533470420;www.google.nl;;172.217.16.67;443;72.593;200;TCP/TLS1.2;19.475
263.611;1533470420;www.google.com.ar;/;172.217.16.67;443;49.732;200;Q043;
0.840;1533470420;www.google.com.ar;;172.217.16.67;443;71.439;200;TCP/TLS1.2;19.100
197.626;1533470420;www.google.co.ve;/;172.217.16.67;443;51.768;200;Q043;
0.530;1533470421;www.google.co.ve;;172.217.16.67;443;71.568;200;TCP/TLS1.2;19.394
421.953;1533470421;www.google.co.ao;/;172.217.16.67;443;52.450;200;Q043;
0.850;1533470421;www.google.co.ao;;172.217.16.67;443;71.009;200;TCP/TLS1.2;18.926
28.461;1533470422;www.google.az;/;172.217.16.67;443;51.962;200;Q043;
0.585;1533470422;www.google.az;;172.217.16.67;443;73.052;200;TCP/TLS1.2;19.478
444.104;1533470422;www.caixabank.es;/;192.229.182.196;443;33.203;301;Q039;
0.595;1533470422;www.caixabank.es;;192.229.182.196;443;36.696;301;TCP/TLS1.2;9.021
17.097;1533470423;www.google.co.jp;/;172.217.16.67;443;49.375;200;Q043;
0.693;1533470423;www.google.co.jp;;172.217.16.67;443;71.640;200;TCP/TLS1.2;19.362
146.752;1533470423;www.google.com.sv;/;172.217.16.67;443;52.360;200;Q043;
0.600;1533470423;www.google.com.sv;;172.217.16.67;443;71.606;200;TCP/TLS1.2;19.149
42.386;1533470423;www.google.tm;/;216.58.213.227;443;52.120;200;Q043;
0.554;1533470424;www.google.tm;;216.58.213.227;443;71.672;200;TCP/TLS1.2;19.399
17.110;1533470424;www.android.com;/;172.217.21.206;443;33.488;200;Q043;
0.576;1533470424;www.android.com;;172.217.21.206;443;42.541;200;TCP/TLS1.2;8.896
17.374;1533470424;www.google.com.eg;/;172.217.16.67;443;51.550;200;Q043;
0.587;1533470424;www.google.com.eg;;172.217.16.67;443;72.077;200;TCP/TLS1.2;19.450
378.842;1533470425;www.google.co.th;/;172.217.16.67;443;52.792;200;Q043;
0.725;1533470425;www.google.co.th;;172.217.16.67;443;71.902;200;TCP/TLS1.2;19.393
58.661;1533470425;www.google.se;/;172.217.16.67;443;52.199;200;Q043;
0.628;1533470425;www.google.se;;172.217.16.67;443;72.297;200;TCP/TLS1.2;19.428
33.144;1533470425;www.google.ca;/;172.217.16.67;443;50.085;200;Q043;
0.554;1533470426;www.google.ca;;172.217.16.67;443;70.519;200;TCP/TLS1.2;18.943
242.270;1533470426;www.google.com.my;/;216.58.213.227;443;52.724;200;Q043;
0.688;1533470426;www.google.com.my;;216.58.213.227;443;72.221;200;TCP/TLS1.2;19.335
17.350;1533470426;www.googleusercontent.com;/;172.217.21.193;443;33.702;404;Q043;
0.586;1533470427;www.googleusercontent.com;;172.217.21.193;443;41.702;404;TCP/TLS1.2;8.895
17.216;1533470427;www.google.bg;/;216.58.213.227;443;52.507;200;Q043;
0.683;1533470427;www.google.bg;;216.58.213.227;443;70.251;200;TCP/TLS1.2;18.873
28.492;1533470427;www.google.kz;/;172.217.16.67;443;51.484;200;Q043;
0.513;1533470427;www.google.kz;;172.217.16.67;443;72.126;200;TCP/TLS1.2;19.382
17.520;1533470427;www.google.ru;/;172.217.16.67;443;51.596;200;Q043;
0.626;1533470428;www.google.ru;;172.217.16.67;443;70.432;200;TCP/TLS1.2;18.884
150.999;1533470428;www.w3schools.com;/;192.229.133.221;443;34.183;200;Q039;
0.490;1533470428;www.w3schools.com;;192.229.133.221;443;36.474;200;TCP/TLS1.2;9.139
17.102;1533470428;www.google.it;/;216.58.213.227;443;49.705;200;Q043;
0.556;1533470428;www.google.it;;216.58.213.227;443;72.187;200;TCP/TLS1.2;19.414
348.666;1533470429;www.google.com.sg;/;216.58.213.227;443;51.918;200;Q043;
0.593;1533470429;www.google.com.sg;;216.58.213.227;443;71.665;200;TCP/TLS1.2;19.449
48.599;1533470429;www.google.ch;/;216.58.213.227;443;51.495;200;Q043;
0.555;1533470429;www.google.ch;;216.58.213.227;443;70.084;200;TCP/TLS1.2;18.884
140.916;1533470429;www.google.com.sa;/;216.58.213.227;443;51.920;200;Q043;
0.617;1533470430;www.google.com.sa;;216.58.213.227;443;72.475;200;TCP/TLS1.2;19.366
83.674;1533470430;www.google.no;/;216.58.213.227;443;51.769;200;Q043;
0.534;1533470430;www.google.no;;216.58.213.227;443;74.211;200;TCP/TLS1.2;19.381
17.260;1533470430;www.google.fi;/;216.58.213.227;443;53.840;200;Q043;
0.614;1533470430;www.google.fi;;216.58.213.227;443;72.958;200;TCP/TLS1.2;19.507
90.427;1533470431;www.google.dz;/;216.58.213.227;443;52.755;200;Q043;
0.557;1533470431;www.google.dz;;216.58.213.227;443;70.059;200;TCP/TLS1.2;18.901
17.299;1533470431;www.google.co.za;/;216.58.213.227;443;51.855;200;Q043;
0.550;1533470431;www.google.co.za;;216.58.213.227;443;70.172;200;TCP/TLS1.2;18.919
173.096;1533470431;www.google.com.ng;/;216.58.213.227;443;52.371;200;Q043;
0.701;1533470432;www.google.com.ng;;216.58.213.227;443;71.640;200;TCP/TLS1.2;19.413
17.567;1533470432;www.blogspot.com;/;172.217.16.201;443;33.204;302;Q043;
0.703;1533470432;www.blogspot.com;;172.217.16.201;443;46.669;302;TCP/TLS1.2;8.923
153.834;1533470432;www.google.com.pr;/;216.58.213.227;443;51.768;200;Q043;
0.707;1533470433;www.google.com.pr;;216.58.213.227;443;73.964;200;TCP/TLS1.2;19.369
0.517;1533470433;www.google.de;/;172.217.16.67;443;49.510;200;Q043;
0.627;1533470433;www.google.de;;172.217.16.67;443;72.080;200;TCP/TLS1.2;19.168
56.691;1533470433;www.google.ro;/;172.217.16.67;443;51.776;200;Q043;
0.534;1533470433;www.google.ro;;172.217.16.67;443;71.082;200;TCP/TLS1.2;19.107
17.164;1533470433;www.google.com.af;/;172.217.16.67;443;52.586;200;Q043;
0.725;1533470434;www.google.com.af;;172.217.16.67;443;71.576;200;TCP/TLS1.2;19.429
0.672;1533470434;www.tripadvisor.ru;;104.109.56.183;443;35.245;200;TCP/TLS1.2;8.870
17.006;1533470434;www.google.co.id;/;172.217.16.67;443;53.016;200;Q043;
0.515;1533470435;www.google.co.id;;172.217.16.67;443;72.357;200;TCP/TLS1.2;19.457
0.453;1533470435;www.gstatic.com;/;172.217.16.195;443;34.044;404;Q043;
0.516;1533470435;www.gstatic.com;;172.217.16.195;443;41.110;404;TCP/TLS1.2;8.856
20.708;1533470435;www.lynda.com;/;192.229.182.23;443;33.204;200;Q039;
0.618;1533470436;www.lynda.com;;192.229.182.23;443;36.289;200;TCP/TLS1.2;9.004
167.844;1533470436;www.google.sk;/;216.58.213.227;443;52.801;200;Q043;
0.594;1533470437;www.google.sk;;216.58.213.227;443;71.198;200;TCP/TLS1.2;19.383
0.736;1533470467;www.quora.com;;192.229.182.210;443;38.132;302;TCP/TLS1.2;9.214
17.353;1533470467;www.google.co.kr;/;172.217.16.67;443;52.467;200;Q043;
2.146;1533470467;www.google.co.kr;;172.217.16.67;443;72.735;200;TCP/TLS1.2;19.156
0.703;1533470467;www.nvidia.com;/;192.229.182.215;443;36.328;301;Q039;
0.679;1533470467;www.nvidia.com;;192.229.182.215;443;42.947;301;TCP/TLS1.2;9.111
17.276;1533470468;www.google.com.ec;/;172.217.16.67;443;52.627;200;Q043;
0.622;1533470468;www.google.com.ec;;172.217.16.67;443;76.077;200;TCP/TLS1.2;18.858
120.733;1533470468;www.merriam-webster.com;/;192.229.133.23;443;34.220;200;Q039;
0.726;1533470470;www.merriam-webster.com;;192.229.133.23;443;36.532;200;TCP/TLS1.2;8.998
30.568;1533470470;www.google.lv;/;172.217.16.67;443;52.005;200;Q043;
0.544;1533470470;www.google.lv;;172.217.16.67;443;72.189;200;TCP/TLS1.2;19.437
44.677;1533470470;www.20minutes.fr;/;152.195.34.147;443;32.156;200;Q039;
0.816;1533470470;www.20minutes.fr;;152.195.34.147;443;35.722;200;TCP/TLS1.2;8.980
17.164;1533470470;www.goo.gl;/;172.217.16.206;443;34.165;302;Q043;
0.790;1533470470;www.goo.gl;;172.217.16.206;443;42.513;302;TCP/TLS1.2;8.920
24.534;1533470470;www.google.ie;/;172.217.16.67;443;52.655;200;Q043;
0.742;1533470471;www.google.ie;;172.217.16.67;443;72.559;200;TCP/TLS1.2;19.394
16.938;1533470471;www.google.ba;/;172.217.16.67;443;52.125;200;Q043;
0.512;1533470471;www.google.ba;;172.217.16.67;443;71.992;200;TCP/TLS1.2;19.317
564.875;1533470472;www.google.com.tw;/;216.58.213.227;443;51.100;200;Q043;
0.685;1533470472;www.google.com.tw;;216.58.213.227;443;70.150;200;TCP/TLS1.2;18.899
47.750;1533470472;www.google.rs;/;172.217.21.131;443;90.921;200;Q043;
0.608;1533470472;www.google.rs;;172.217.21.131;443;123.069;200;TCP/TLS1.2;34.970
455.273;1533470473;www.google.com.mm;/;216.58.213.227;443;52.783;200;Q043;
0.773;1533470473;www.google.com.mm;;216.58.213.227;443;72.572;200;TCP/TLS1.2;19.397
0.716;1533470484;www.lemonde.fr;;151.101.114.217;443;38.091;200;TCP/TLS1.2;8.916
0.560;1533470484;www.tripadvisor.co.uk;;104.109.56.183;443;34.763;200;TCP/TLS1.2;8.576
44.664;1533470484;www.google.hr;/;216.58.213.227;443;51.777;200;Q043;
0.605;1533470484;www.google.hr;;216.58.213.227;443;71.946;200;TCP/TLS1.2;19.354
824.176;1533470485;www.elconfidencial.com;/;152.195.132.59;443;32.412;200;Q039;
0.505;1533470485;www.elconfidencial.com;;152.195.132.59;443;35.494;403;TCP/TLS1.2;8.973
201.692;1533470486;www.google.tn;/;216.58.213.227;443;53.241;200;Q043;
0.660;1533470486;www.google.tn;;216.58.213.227;443;81.458;200;TCP/TLS1.2;19.382
330.199;1533470486;www.payoneer.com;/;152.195.52.148;443;33.252;403;Q039;
0.839;1533470487;www.payoneer.com;;152.195.52.148;443;38.000;403;TCP/TLS1.2;9.039
28.753;1533470487;www.google.com.ly;/;172.217.16.67;443;51.402;200;Q043;
0.628;1533470487;www.google.com.ly;;172.217.16.67;443;71.333;200;TCP/TLS1.2;19.364
17.194;1533470487;www.google.es;/;216.58.213.227;443;50.437;200;Q043;
0.523;1533470487;www.google.es;;216.58.213.227;443;72.196;200;TCP/TLS1.2;19.362
142.760;1533470487;www.google.com.lb;/;172.217.16.67;443;52.310;200;Q043;
0.671;1533470488;www.google.com.lb;;172.217.16.67;443;70.999;200;TCP/TLS1.2;19.145
0.848;1533470488;www.tripadvisor.in;;104.109.56.183;443;34.466;200;TCP/TLS1.2;8.591
17.528;1533470488;www.google.tt;/;216.58.213.227;443;52.846;200;Q043;
0.756;1533470489;www.google.tt;;216.58.213.227;443;71.994;200;TCP/TLS1.2;19.324
51.023;1533470489;www.refinery29.com;/;68.232.35.105;443;33.157;301;Q039;
0.640;1533470489;www.refinery29.com;;68.232.35.105;443;38.006;301;TCP/TLS1.2;9.072
285.938;1533470490;www.google.com.uy;/;216.58.213.227;443;52.962;200;Q043;
0.589;1533470490;www.google.com.uy;;216.58.213.227;443;72.664;200;TCP/TLS1.2;19.378
172.973;1533470490;www.google.com.bh;/;216.58.213.227;443;51.595;200;Q043;
0.643;1533470491;www.google.com.bh;;216.58.213.227;443;71.967;200;TCP/TLS1.2;19.425
134.934;1533470491;www.google.com.py;/;172.217.16.67;443;52.965;200;Q043;
0.540;1533470491;www.google.com.py;;172.217.16.67;443;72.382;200;TCP/TLS1.2;19.349
0.882;1533470501;www.complex.com;;151.101.114.107;443;36.448;301;TCP/TLS1.2;8.877
58.752;1533470501;www.google.ee;/;216.58.213.227;443;51.477;200;Q043;
0.532;1533470501;www.google.ee;;216.58.213.227;443;72.098;200;TCP/TLS1.2;19.390
134.140;1533470502;www.google.ge;/;216.58.213.227;443;51.926;200;Q043;
0.600;1533470502;www.google.ge;;216.58.213.227;443;71.890;200;TCP/TLS1.2;19.432
17.351;1533470502;www.google.am;/;216.58.213.227;443;51.891;200;Q043;
0.562;1533470502;www.google.am;;216.58.213.227;443;72.288;200;TCP/TLS1.2;19.528
254.021;1533470503;www.google.com.cu;/;216.58.213.227;443;52.308;200;Q043;
0.563;1533470503;www.google.com.cu;;216.58.213.227;443;72.906;200;TCP/TLS1.2;19.409
177.024;1533470503;www.geforce.com;/;152.195.52.19;443;33.578;301;Q039;
0.646;1533470503;www.geforce.com;;152.195.52.19;443;36.214;301;TCP/TLS1.2;9.111
287.145;1533470503;www.sony.jp;/;68.232.34.129;443;32.670;200;Q039;
0.506;1533470504;www.sony.jp;;68.232.34.129;443;35.365;200;TCP/TLS1.2;8.940
49.522;1533470504;www.storage.googleapis.com;/;172.217.21.208;443;35.479;403;Q043;
0.585;1533470504;www.storage.googleapis.com;;172.217.21.208;443;42.476;403;TCP/TLS1.2;8.918
17.351;1533470504;www.google.co.ma;/;216.58.213.227;443;51.587;200;Q043;
0.559;1533470505;www.google.co.ma;;216.58.213.227;443;71.747;200;TCP/TLS1.2;19.332
49.125;1533470505;www.justwatch.com;/;35.186.248.180;443;22.516;200;Q043;
0.534;1533470505;www.justwatch.com;;35.186.248.180;443;37.380;200;TCP/TLS1.2;9.267
17.228;1533470505;www.google.cm;/;216.58.213.227;443;52.337;200;Q043;
0.684;1533470505;www.google.cm;;216.58.213.227;443;77.067;200;TCP/TLS1.2;19.365
173.414;1533470506;www.google.hn;/;216.58.213.227;443;51.806;200;Q043;
0.587;1533470506;www.google.hn;;216.58.213.227;443;72.131;200;TCP/TLS1.2;19.438
763.799;1533470507;www.acer.com;/;192.229.182.151;443;34.144;301;Q039;
0.663;1533470507;www.acer.com;;192.229.182.151;443;36.973;301;TCP/TLS1.2;9.012
125.370;1533470507;www.iobit.com;/;152.195.53.24;443;33.505;301;Q039;
0.531;1533470507;www.iobit.com;;152.195.53.24;443;36.658;301;TCP/TLS1.2;9.239
0.691;1533470508;www.tripadvisor.es;;104.109.56.183;443;35.071;200;TCP/TLS1.2;8.899
0.513;1533470509;www.tripadvisor.jp;;104.109.56.183;443;35.366;200;TCP/TLS1.2;8.857
81.491;1533470509;www.google.com.cy;/;216.58.213.227;443;51.778;200;Q043;
0.588;1533470509;www.google.com.cy;;216.58.213.227;443;71.577;200;TCP/TLS1.2;19.430
666.074;1533470510;www.huffingtonpost.jp;/;152.195.52.248;443;33.760;200;Q039;
0.563;1533470511;www.huffingtonpost.jp;;152.195.52.248;443;36.053;200;TCP/TLS1.2;9.052
151.336;1533470511;www.google.com.gh;/;216.58.213.227;443;52.482;200;Q043;
0.677;1533470511;www.google.com.gh;;216.58.213.227;443;72.673;200;TCP/TLS1.2;19.426
17.178;1533470511;www.google.com.bd;/;216.58.213.227;443;51.812;200;Q043;
0.553;1533470512;www.google.com.bd;;216.58.213.227;443;71.391;200;TCP/TLS1.2;19.398
0.552;1533470512;www.tripadvisor.ca;;104.109.56.183;443;35.485;200;TCP/TLS1.2;8.910
17.514;1533470513;www.google.com.np;/;216.58.213.227;443;51.621;200;Q043;
0.610;1533470513;www.google.com.np;;216.58.213.227;443;72.208;200;TCP/TLS1.2;19.413
47.739;1533470513;www.huffingtonpost.fr;/;152.195.52.145;443;33.226;200;Q039;
0.628;1533470513;www.huffingtonpost.fr;;152.195.52.145;443;36.483;200;TCP/TLS1.2;8.972
350.242;1533470513;www.zaobao.com;/;152.195.53.26;443;33.693;302;Q039;
0.702;1533470514;www.zaobao.com;;152.195.53.26;443;36.600;302;TCP/TLS1.2;8.974
20.089;1533470514;www.t-nation.com;/;192.229.133.47;443;55.447;200;Q039;
0.738;1533470515;www.t-nation.com;;192.229.133.47;443;45.244;200;TCP/TLS1.2;9.132
49.642;1533470515;www.google.co.mz;/;172.217.16.67;443;50.839;200;Q043;
0.579;1533470515;www.google.co.mz;;172.217.16.67;443;73.244;200;TCP/TLS1.2;19.415
26.485;1533470515;www.google.lu;/;216.58.213.227;443;51.801;200;Q043;
0.571;1533470516;www.google.lu;;216.58.213.227;443;72.212;200;TCP/TLS1.2;19.358
17.457;1533470516;www.tensorflow.org;/;172.217.16.206;443;53.317;200;Q043;
0.587;1533470519;www.tensorflow.org;;172.217.16.206;443;43.783;200;TCP/TLS1.2;8.876
217.646;1533470520;www.google.com.ni;/;172.217.21.131;443;91.050;200;Q043;
0.551;1533470521;www.google.com.ni;;172.217.21.131;443;122.961;200;TCP/TLS1.2;35.032
277.838;1533470521;www.straitstimes.com;/;152.195.53.15;443;34.609;302;Q039;
0.625;1533470521;www.straitstimes.com;;152.195.53.15;443;38.590;302;TCP/TLS1.2;9.148
33.439;1533470521;www.googleblog.com;/;172.217.16.193;443;35.984;404;Q043;
0.700;1533470522;www.googleblog.com;;172.217.16.193;443;43.665;404;TCP/TLS1.2;8.938
143.854;1533470522;www.google.com.qa;/;172.217.16.67;443;52.979;200;Q043;
0.534;1533470522;www.google.com.qa;;172.217.16.67;443;72.320;200;TCP/TLS1.2;19.507
34.308;1533470522;www.business.site;/;172.217.16.206;443;35.805;200;Q043;
0.731;1533470523;www.business.site;;172.217.16.206;443;42.793;200;TCP/TLS1.2;8.868
85.004;1533470523;www.accorhotels.com;/;152.195.39.57;443;35.949;301;Q039;
0.628;1533470524;www.accorhotels.com;;152.195.39.57;443;36.743;301;TCP/TLS1.2;9.099
383.954;1533470524;www.google.al;/;172.217.16.67;443;51.910;200;Q043;
0.561;1533470524;www.google.al;;172.217.16.67;443;69.991;200;TCP/TLS1.2;18.925
47.238;1533470524;www.huffingtonpost.es;/;152.195.52.175;443;36.258;200;Q039;
0.602;1533470524;www.huffingtonpost.es;;152.195.52.175;443;36.393;200;TCP/TLS1.2;9.074
20.017;1533470525;www.alaraby.co.uk;/;152.195.39.175;443;35.135;301;Q039;
0.622;1533470525;www.alaraby.co.uk;;152.195.39.175;443;40.763;301;TCP/TLS1.2;9.008
44.541;1533470525;www.admob.com;/;173.194.76.102;443;34.370;301;Q043;
0.708;1533470525;www.admob.com;;173.194.76.101;443;57.876;301;TCP/TLS1.2;15.815
10.831;1533470525;www.corrieredellosport.it;/;152.195.39.30;443;34.621;200;Q039;
0.562;1533470525;www.corrieredellosport.it;;152.195.39.30;443;36.434;200;TCP/TLS1.2;9.120
119.548;1533470526;www.google.com.tj;/;216.58.213.227;443;52.056;200;Q043;
0.682;1533470526;www.google.com.tj;;216.58.213.227;443;71.758;200;TCP/TLS1.2;19.409
53.099;1533470526;www.c-and-a.com;/;93.184.219.200;443;35.096;301;Q039;
0.696;1533470526;www.c-and-a.com;;93.184.219.200;443;37.997;301;TCP/TLS1.2;9.141
11.215;1533470526;www.huffingtonpost.kr;/;152.195.52.104;443;33.767;200;Q039;
0.587;1533470527;www.huffingtonpost.kr;;152.195.52.104;443;36.517;200;TCP/TLS1.2;9.106
252.697;1533470527;www.google.co.bw;/;216.58.213.227;443;53.436;200;Q043;
4.449;1533470527;www.google.co.bw;;216.58.213.227;443;74.234;200;TCP/TLS1.2;19.388
89.955;1533470527;www.google.jo;/;172.217.16.67;443;51.562;200;Q043;
0.576;1533470528;www.google.jo;;172.217.16.67;443;71.916;200;TCP/TLS1.2;19.333
37.099;1533470528;www.tuttosport.com;/;152.195.39.29;443;37.299;200;Q039;
0.650;1533470528;www.tuttosport.com;;152.195.39.29;443;38.561;200;TCP/TLS1.2;9.146
0.534;1533470529;www.tripadvisor.de;;104.109.56.183;443;34.281;200;TCP/TLS1.2;8.538
17.199;1533470529;www.google.cd;/;216.58.213.227;443;51.868;200;Q043;
0.480;1533470529;www.google.cd;;216.58.213.227;443;71.639;200;TCP/TLS1.2;19.372
0.549;1533470530;www.tripadvisor.com.au;;104.109.56.183;443;33.988;200;TCP/TLS1.2;8.488
204.750;1533470530;www.huffingtonpost.it;/;152.195.52.176;443;38.015;200;Q039;
0.757;1533470531;www.huffingtonpost.it;;152.195.52.176;443;38.746;200;TCP/TLS1.2;9.007
44.926;1533470531;www.sonymobile.com;/;152.195.39.185;443;34.589;200;Q039;
0.618;1533470531;www.sonymobile.com;;152.195.39.185;443;38.383;200;TCP/TLS1.2;9.112
852.431;1533470532;www.jiji.com;/;152.195.132.68;443;32.184;200;Q039;
0.566;1533470532;www.jiji.com;;152.195.132.68;443;36.098;200;TCP/TLS1.2;9.135
164.876;1533470532;www.google.com.bn;/;172.217.16.67;443;51.909;200;Q043;
0.729;1533470533;www.google.com.bn;;172.217.16.67;443;72.195;200;TCP/TLS1.2;19.369
585.314;1533470534;www.gigabyte.com;/;152.195.132.207;443;32.160;200;Q039;
0.606;1533470534;www.gigabyte.com;;152.195.132.207;443;35.762;200;TCP/TLS1.2;8.933
86.359;1533470535;www.huffingtonpost.ca;/;152.195.52.205;443;34.810;200;Q039;
0.705;1533470535;www.huffingtonpost.ca;;152.195.52.205;443;36.393;200;TCP/TLS1.2;9.048
17.189;1533470535;www.google.com.pg;/;172.217.16.67;443;52.366;200;Q043;
0.540;1533470535;www.google.com.pg;;172.217.16.67;443;71.608;200;TCP/TLS1.2;19.088
213.800;1533470535;www.google.co.cr;/;172.217.16.67;443;52.129;200;Q043;
