DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
4.228;1529091509;www.google.com;;216.58.213.228;443;82.157;200;TCP/TLS1.2;
4.268;1529091510;www.youtube.com;;216.58.205.238;443;53.034;200;TCP/TLS1.2;
12.421;1529091511;www.litespeedtech.com;;52.55.120.73;443;309.042;200;TCP/TLS1.2;
1.197;1529091511;www.google.com;/;216.58.213.228;443;51.593;200;Q043;
1.293;1529091511;www.youtube.com;/;172.217.21.206;443;35.999;200;Q043;
0.977;1529091512;www.litespeedtech.com;/;52.55.120.73;443;219.135;200;Q043;
4.260;1529092113;www.google.com;;172.217.16.68;443;84.252;200;TCP/TLS1.2;
4.257;1529092113;www.youtube.com;;172.217.23.142;443;52.665;200;TCP/TLS1.2;
28.501;1529092114;www.litespeedtech.com;;52.55.120.73;443;325.685;200;TCP/TLS1.2;
1.105;1529092114;www.google.com;/;172.217.16.68;443;51.578;200;Q043;
1.366;1529092114;www.youtube.com;/;172.217.16.206;443;34.544;200;Q043;
0.959;1529092115;www.litespeedtech.com;/;52.55.120.73;443;273.744;200;Q043;
4.320;1529092716;www.google.com;;172.217.16.68;443;82.117;200;TCP/TLS1.2;
4.272;1529092717;www.youtube.com;;216.58.205.238;443;61.313;200;TCP/TLS1.2;
28.582;1529092717;www.litespeedtech.com;;52.55.120.73;443;329.437;200;TCP/TLS1.2;
1.307;1529092717;www.google.com;/;172.217.16.68;443;51.983;200;Q043;
1.181;1529092718;www.youtube.com;/;172.217.22.78;443;36.034;200;Q043;
1.043;1529092719;www.litespeedtech.com;/;52.55.120.73;443;207.485;200;Q043;
4.301;1529093319;www.google.com;;172.217.16.68;443;82.807;200;TCP/TLS1.2;
4.246;1529093320;www.youtube.com;;172.217.22.14;443;53.270;200;TCP/TLS1.2;
12.402;1529093321;www.litespeedtech.com;;52.55.120.73;443;326.961;200;TCP/TLS1.2;
1.266;1529093321;www.google.com;/;172.217.16.68;443;51.739;200;Q043;
1.338;1529093321;www.youtube.com;/;172.217.22.14;443;34.152;200;Q043;
1.047;1529093322;www.litespeedtech.com;/;52.55.120.73;443;216.004;200;Q043;
4.295;1529093922;www.google.com;;216.58.213.228;443;82.795;200;TCP/TLS1.2;
4.263;1529093923;www.youtube.com;;172.217.18.14;443;53.238;200;TCP/TLS1.2;
12.300;1529093924;www.litespeedtech.com;;52.55.120.73;443;344.693;200;TCP/TLS1.2;
1.420;1529093924;www.google.com;/;216.58.213.228;443;51.327;200;Q043;
1.257;1529093924;www.youtube.com;/;172.217.22.46;443;36.899;200;Q043;
0.981;1529093925;www.litespeedtech.com;/;52.55.120.73;443;219.531;200;Q043;
4.280;1529094526;www.google.com;;216.58.213.228;443;82.198;200;TCP/TLS1.2;
4.269;1529094527;www.youtube.com;;216.58.206.14;443;55.044;200;TCP/TLS1.2;
12.439;1529094528;www.litespeedtech.com;;52.55.120.73;443;331.036;200;TCP/TLS1.2;
1.150;1529094528;www.google.com;/;216.58.213.228;443;52.133;200;Q043;
2.898;1529094528;www.youtube.com;/;172.217.23.142;443;34.429;200;Q043;
1.071;1529094529;www.litespeedtech.com;/;52.55.120.73;443;209.188;200;Q043;
4.292;1529095130;www.google.com;;172.217.16.68;443;81.435;200;TCP/TLS1.2;
4.258;1529095131;www.youtube.com;;216.58.207.46;443;52.647;200;TCP/TLS1.2;
28.474;1529095131;www.litespeedtech.com;;52.55.120.73;443;343.950;200;TCP/TLS1.2;
1.350;1529095131;www.google.com;/;172.217.16.68;443;51.685;200;Q043;
