DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
443.242;1530446639;www.nvidia.cn;;192.229.182.51;443;47.179;301;TCP/TLS1.2;9.512
332.535;1530446640;www.nvidia.cn;/;192.229.182.51;443;35.802;301;Q039;
62.150;1530446650;www.cheaperthandirt.com;;184.25.218.231;443;47.440;200;TCP/TLS1.2;9.273
35.932;1530446651;www.google.me;;172.217.22.35;443;54.328;200;TCP/TLS1.2;9.537
19.759;1530446651;www.google.me;/;172.217.22.35;443;39.070;200;Q043;
43.619;1530446662;www.obi.pl;;192.229.133.142;443;48.141;200;TCP/TLS1.2;9.433
130.183;1530446662;www.obi.pl;/;192.229.133.142;443;36.557;200;Q039;
47.347;1530446663;www.hkexpress.com;;152.195.52.26;443;47.887;301;TCP/TLS1.2;9.389
50.136;1530446663;www.hkexpress.com;/;152.195.52.26;443;33.586;301;Q039;
32.388;1530446663;www.bike-discount.de;;62.116.154.120;443;77.517;200;TCP/TLS1.2;19.460
17.149;1530446663;www.bike-discount.de;/;62.116.154.120;443;88.192;200;Q039;
138.493;1530446664;www.beliefnet.com;;68.232.35.125;443;46.081;301;TCP/TLS1.2;9.443
45.934;1530446664;www.beliefnet.com;/;68.232.35.125;443;38.172;301;Q039;
33.207;1530446675;www.huffingtonpost.in;;152.195.52.201;443;46.913;200;TCP/TLS1.2;9.372
26.083;1530446675;www.huffingtonpost.in;/;152.195.52.201;443;35.082;200;Q039;
30.274;1530446676;www.dialogflow.com;;172.217.22.46;443;53.619;301;TCP/TLS1.2;9.510
30.583;1530446676;www.dialogflow.com;/;172.217.22.46;443;37.837;301;Q043;
19.784;1530446696;www.depedtambayanph.blogspot.com;/;172.217.22.33;443;38.198;301;Q043;
25.309;1530446697;www.newmoney.gr;;104.25.18.12;443;52.542;200;TCP/TLS1.2;9.551
28.507;1530446697;www.newmoney.gr;;104.25.18.12;443;41.680;200;TCP/TLS1.3;9.561
19.172;1530446707;www.tsmsport.blogspot.com;/;172.217.22.33;443;38.645;404;Q043;
18.925;1530446708;www.google.gy;;172.217.22.35;443;54.060;200;TCP/TLS1.2;9.635
19.235;1530446708;www.google.gy;/;172.217.22.35;443;37.562;200;Q043;
21.953;1530446708;www.latestsuperhitmovies.blogspot.com;/;172.217.22.33;443;37.034;301;Q043;
19.019;1530446719;www.google.com.pa;;172.217.22.35;443;54.505;200;TCP/TLS1.2;9.572
19.296;1530446719;www.google.com.pa;/;172.217.22.35;443;38.109;200;Q043;
19.476;1530446730;www.googletagmanager.com;;216.58.208.40;443;55.013;302;TCP/TLS1.2;9.638
19.873;1530446730;www.googletagmanager.com;/;216.58.208.40;443;38.087;302;Q043;
42.676;1530446741;www.tripadvisor.com.ph;;104.109.56.183;443;51.422;200;TCP/TLS1.2;9.272
19.946;1530446761;www.youtube-nocookie.com;;172.217.22.110;443;53.466;404;TCP/TLS1.2;9.426
19.234;1530446761;www.youtube-nocookie.com;/;216.58.214.46;443;35.603;404;Q043;
34.633;1530446783;www.tripadvisor.com.my;;192.229.182.189;443;47.109;200;TCP/TLS1.2;9.367
27.895;1530446783;www.tripadvisor.com.my;/;192.229.182.189;443;33.679;200;Q039;
26.124;1530446789;www.quickdraw.withgoogle.com;/;172.217.22.49;443;37.246;200;Q043;
57.336;1530446790;www.volkswagen.de;;152.195.132.110;443;46.741;301;TCP/TLS1.2;9.490
41.042;1530446790;www.volkswagen.de;/;152.195.132.110;443;34.056;301;Q039;
34.804;1530446801;www.logitravel.com;;152.195.52.54;443;47.080;200;TCP/TLS1.2;9.610
35.571;1530446801;www.logitravel.com;/;152.195.52.54;443;35.622;200;Q039;
129.731;1530446823;www.tripadvisor.co.kr;;192.229.182.189;443;47.704;200;TCP/TLS1.2;9.404
32.970;1530446823;www.tripadvisor.co.kr;/;192.229.182.189;443;33.737;200;Q039;
19.906;1530446867;www.content.googleapis.com;/;216.58.206.10;443;57.803;404;Q043;
43.147;1530446888;www.coldwellbanker.com;;152.195.52.208;443;48.430;405;TCP/TLS1.2;9.561
33.019;1530446888;www.coldwellbanker.com;/;152.195.52.208;443;42.492;405;Q039;
114.700;1530446900;www.tripadvisor.ch;;192.229.182.189;443;46.805;200;TCP/TLS1.2;9.368
145.464;1530446900;www.tripadvisor.ch;/;192.229.182.189;443;35.210;200;Q039;
19.478;1530446901;www.pdfconverterhq.appspot.com;/;172.217.22.52;443;36.500;404;Q043;
131.128;1530446901;www.lacie.com;;152.195.52.213;443;46.287;302;TCP/TLS1.2;9.445
40.238;1530446901;www.lacie.com;/;152.195.52.213;443;35.836;302;Q039;
26.076;1530446912;www.textyserver.appspot.com;/;172.217.22.52;443;37.733;200;Q043;
19.943;1530446912;www.javarevisited.blogspot.com;/;172.217.22.33;443;38.042;301;Q043;
36.292;1530446913;www.huffpostbrasil.com;;152.195.52.204;443;46.869;200;TCP/TLS1.2;9.417
125.771;1530446913;www.huffpostbrasil.com;/;152.195.52.204;443;33.563;200;Q039;
49.494;1530446915;www.westword.com;;192.229.133.201;443;46.833;200;TCP/TLS1.2;9.338
41.241;1530446915;www.westword.com;/;192.229.133.201;443;36.584;200;Q039;
21.080;1530446917;www.itasoftware.com;;172.217.22.46;443;53.308;200;TCP/TLS1.2;9.778
23.211;1530446917;www.itasoftware.com;/;172.217.22.46;443;37.984;200;Q043;
19.791;1530446918;www.google.bt;;172.217.22.35;443;54.135;200;TCP/TLS1.2;9.545
19.318;1530446918;www.google.bt;/;172.217.22.35;443;37.768;200;Q043;
20.584;1530446939;www.hornydragon.blogspot.com;/;172.217.22.33;443;37.821;301;Q043;
18.868;1530446961;www.kingoftime-recorder.appspot.com;/;172.217.22.52;443;37.293;200;Q043;
20.009;1530446971;www.minhacaixanova.blogspot.com;/;172.217.22.33;443;37.577;301;Q043;
33.808;1530446972;www.huffingtonpost.com.mx;;152.195.52.202;443;46.897;200;TCP/TLS1.2;9.339
35.528;1530446972;www.huffingtonpost.com.mx;/;152.195.52.202;443;34.904;200;Q039;
27.041;1530446983;www.feedburner.com;;172.217.22.46;443;56.581;301;TCP/TLS1.2;9.728
19.681;1530446983;www.feedburner.com;/;172.217.22.46;443;56.947;301;Q043;
27.400;1530446983;www.rememberthemilk.com;;35.186.227.183;443;48.116;200;TCP/TLS1.2;9.176
30.215;1530446983;www.rememberthemilk.com;/;35.186.227.183;443;20.930;200;Q043;
19.306;1530446994;www.lanjutkeun.blogspot.com;/;172.217.22.33;443;37.958;301;Q043;
58.495;1530446994;www.vaticannews.va;;152.195.133.236;443;48.527;307;TCP/TLS1.2;9.566
56.064;1530446995;www.vaticannews.va;/;152.195.133.236;443;35.116;307;Q039;
19.487;1530447005;www.iptvsatlinks.blogspot.com;/;172.217.22.33;443;37.809;301;Q043;
130.937;1530447005;www.cebglobal.com;;93.184.219.188;443;45.956;301;TCP/TLS1.2;9.364
42.116;1530447006;www.cebglobal.com;/;93.184.219.188;443;34.959;301;Q039;
26.449;1530447006;www.google.com.bz;;172.217.22.35;443;54.724;200;TCP/TLS1.2;9.456
26.878;1530447006;www.google.com.bz;/;172.217.22.35;443;37.733;200;Q043;
39.466;1530447006;www.flysas.com;;93.184.219.41;443;47.973;302;TCP/TLS1.2;9.528
40.583;1530447006;www.flysas.com;/;93.184.219.41;443;35.949;302;Q039;
65.460;1530447007;www.airbus.com;;192.229.133.99;443;49.998;200;TCP/TLS1.2;9.514
68.811;1530447007;www.airbus.com;/;192.229.133.99;443;35.945;200;Q039;
42.813;1530447008;www.nvidia.de;;192.229.182.215;443;51.678;301;TCP/TLS1.2;9.397
25.723;1530447008;www.nvidia.de;/;192.229.182.215;443;35.440;301;Q039;
19.556;1530447008;www.google.as;;172.217.22.35;443;53.833;200;TCP/TLS1.2;9.547
19.724;1530447008;www.google.as;/;172.217.22.35;443;37.927;200;Q043;
43.241;1530447019;www.ewtn.com;;93.184.219.228;443;48.189;200;TCP/TLS1.2;9.506
41.237;1530447019;www.ewtn.com;/;93.184.219.228;443;35.860;200;Q039;
