DnsLookupTime;TimeOfMeasurement;Url;Path;Ip;Port;ConnectionEstablishmentTime;HttpResponse;Protocol;TcpHandshakeTimeOptional
0.653;1532943087;www.google.com.co;;2a00:1450:4005:80a::2003;443;72.556;200;TCP/TLS1.2;19.408
17.329;1532943087;www.google.dk;/;2a00:1450:4005:80a::2003;443;52.081;200;Q043;
0.540;1532943087;www.google.dk;;2a00:1450:4005:80a::2003;443;73.404;200;TCP/TLS1.2;19.419
59.399;1532943087;www.google.lt;/;2a00:1450:4005:80a::2003;443;52.649;200;Q043;
0.531;1532943087;www.google.lt;;2a00:1450:4005:80a::2003;443;73.224;200;TCP/TLS1.2;19.405
17.340;1532943088;www.googlevideo.com;/;2a00:1450:4005:80a::2004;443;50.103;404;Q043;
0.601;1532943088;www.googlevideo.com;;2a00:1450:4005:80a::2004;443;72.507;404;TCP/TLS1.2;19.407
0.730;1532943088;www.googlevideo.com;;2a00:1450:4005:80a::2004;443;52.668;404;TCP/TLS1.3;19.386
26.551;1532943088;www.google.com.do;/;2a00:1450:4005:80a::2003;443;52.082;200;Q043;
0.505;1532943088;www.google.com.do;;2a00:1450:4005:80a::2003;443;73.573;200;TCP/TLS1.2;19.376
38.650;1532943088;www.google.cz;/;2a00:1450:4005:80a::2003;443;52.056;200;Q043;
0.526;1532943089;www.google.cz;;2a00:1450:4005:80a::2003;443;72.554;200;TCP/TLS1.2;19.369
0.512;1532943089;www.google.com.hk;/;2a00:1450:4005:800::2003;443;52.525;200;Q043;
0.543;1532943089;www.google.com.hk;;2a00:1450:4005:800::2003;443;73.291;200;TCP/TLS1.2;19.367
39.246;1532943089;www.google.si;/;2a00:1450:4005:800::2003;443;51.507;200;Q043;
0.821;1532943089;www.google.si;;2a00:1450:4005:800::2003;443;73.017;200;TCP/TLS1.2;19.517
17.045;1532943089;www.google.com.mx;/;2a00:1450:4005:800::2003;443;50.100;200;Q043;
0.512;1532943090;www.google.com.mx;;2a00:1450:4005:800::2003;443;72.803;200;TCP/TLS1.2;19.376
26.585;1532943090;www.google.com.kw;/;2a00:1450:4005:800::2003;443;52.585;200;Q043;
0.690;1532943090;www.google.com.kw;;2a00:1450:4005:800::2003;443;71.820;200;TCP/TLS1.2;18.956
0.720;1532943098;www.huffingtonpost.com;;2606:2800:235:218b:2636:266d:2045:1bcb;443;37.033;200;TCP/TLS1.2;9.236
189.274;1532943099;www.google.lk;/;2a00:1450:4005:80a::2003;443;51.861;200;Q043;
0.724;1532943099;www.google.lk;;2a00:1450:4005:80a::2003;443;73.207;200;TCP/TLS1.2;19.424
17.034;1532943099;www.google.com.gt;/;2a00:1450:4005:800::2003;443;51.906;200;Q043;
0.559;1532943099;www.google.com.gt;;2a00:1450:4005:800::2003;443;73.593;200;TCP/TLS1.2;19.338
16.968;1532943099;www.google.co.uk;/;2a00:1450:4005:800::2003;443;49.916;200;Q043;
0.598;1532943100;www.google.co.uk;;2a00:1450:4005:800::2003;443;72.874;200;TCP/TLS1.2;19.358
17.004;1532943100;www.google.iq;/;2a00:1450:4005:80a::2003;443;51.887;200;Q043;
0.522;1532943100;www.google.iq;;2a00:1450:4005:80a::2003;443;72.808;200;TCP/TLS1.2;19.442
41.754;1532943100;www.google.nl;/;2a00:1450:4005:80a::2003;443;50.449;200;Q043;
0.697;1532943100;www.google.nl;;2a00:1450:4005:80a::2003;443;72.120;200;TCP/TLS1.2;19.429
275.836;1532943101;www.google.com.ar;/;2a00:1450:4005:80a::2003;443;50.086;200;Q043;
0.623;1532943101;www.google.com.ar;;2a00:1450:4005:80a::2003;443;70.907;200;TCP/TLS1.2;18.982
406.503;1532943102;www.google.co.ve;/;2a00:1450:4005:800::2003;443;52.816;200;Q043;
0.699;1532943103;www.google.co.ve;;2a00:1450:4005:800::2003;443;72.545;200;TCP/TLS1.2;19.018
17.047;1532943103;www.google.co.ao;/;2a00:1450:4005:800::2003;443;51.617;200;Q043;
0.662;1532943103;www.google.co.ao;;2a00:1450:4005:800::2003;443;72.542;200;TCP/TLS1.2;19.013
17.116;1532943103;www.google.az;/;2a00:1450:4005:800::2003;443;52.036;200;Q043;
0.534;1532943103;www.google.az;;2a00:1450:4005:800::2003;443;71.337;200;TCP/TLS1.2;19.010
17.171;1532943104;www.google.co.jp;/;2a00:1450:4005:800::2003;443;49.964;200;Q043;
0.618;1532943104;www.google.co.jp;;2a00:1450:4005:800::2003;443;72.124;200;TCP/TLS1.2;19.466
251.638;1532943104;www.google.com.sv;/;2a00:1450:4005:800::2003;443;52.069;200;Q043;
0.538;1532943105;www.google.com.sv;;2a00:1450:4005:800::2003;443;73.830;200;TCP/TLS1.2;19.476
17.312;1532943105;www.google.tm;/;2a00:1450:4005:800::2003;443;51.445;200;Q043;
0.535;1532943105;www.google.tm;;2a00:1450:4005:800::2003;443;72.738;200;TCP/TLS1.2;19.226
33.714;1532943105;www.android.com;/;2a00:1450:4001:81d::200e;443;34.108;200;Q043;
0.766;1532943105;www.android.com;;2a00:1450:4001:81d::200e;443;43.568;200;TCP/TLS1.2;9.253
17.090;1532943105;www.google.com.eg;/;2a00:1450:4005:80a::2003;443;52.309;200;Q043;
0.724;1532943106;www.google.com.eg;;2a00:1450:4005:80a::2003;443;71.229;200;TCP/TLS1.2;18.937
184.527;1532943106;www.google.co.th;/;2a00:1450:4005:80a::2003;443;52.758;200;Q043;
0.761;1532943106;www.google.co.th;;2a00:1450:4005:80a::2003;443;79.315;200;TCP/TLS1.2;19.427
28.383;1532943106;www.google.se;/;2a00:1450:4005:800::2003;443;52.487;200;Q043;
0.728;1532943107;www.google.se;;2a00:1450:4005:800::2003;443;71.988;200;TCP/TLS1.2;19.421
17.205;1532943107;www.google.ca;/;2a00:1450:4005:800::2003;443;50.156;200;Q043;
0.733;1532943107;www.google.ca;;2a00:1450:4005:800::2003;443;72.629;200;TCP/TLS1.2;19.550
17.153;1532943107;www.google.com.my;/;2a00:1450:4005:800::2003;443;51.771;200;Q043;
0.758;1532943107;www.google.com.my;;2a00:1450:4005:800::2003;443;73.372;200;TCP/TLS1.2;19.249
0.442;1532943107;www.googleusercontent.com;/;2a00:1450:4001:81c::2001;443;33.726;404;Q043;
0.708;1532943107;www.googleusercontent.com;;2a00:1450:4001:81c::2001;443;42.848;404;TCP/TLS1.2;9.245
17.359;1532943108;www.google.bg;/;2a00:1450:4005:800::2003;443;53.399;200;Q043;
0.519;1532943108;www.google.bg;;2a00:1450:4005:800::2003;443;71.650;200;TCP/TLS1.2;18.932
28.317;1532943108;www.google.kz;/;2a00:1450:4005:800::2003;443;52.071;200;Q043;
0.731;1532943108;www.google.kz;;2a00:1450:4005:800::2003;443;72.646;200;TCP/TLS1.2;19.485
17.045;1532943108;www.google.ru;/;2a00:1450:4005:800::2003;443;51.756;200;Q043;
0.677;1532943109;www.google.ru;;2a00:1450:4005:800::2003;443;73.224;200;TCP/TLS1.2;19.359
17.092;1532943109;www.google.it;/;2a00:1450:4005:800::2003;443;49.831;200;Q043;
0.620;1532943109;www.google.it;;2a00:1450:4005:800::2003;443;76.986;200;TCP/TLS1.2;19.004
17.108;1532943109;www.google.com.sg;/;2a00:1450:4005:800::2003;443;52.587;200;Q043;
0.677;1532943109;www.google.com.sg;;2a00:1450:4005:800::2003;443;78.703;200;TCP/TLS1.2;19.243
41.529;1532943109;www.google.ch;/;2a00:1450:4005:800::2003;443;52.574;200;Q043;
0.608;1532943110;www.google.ch;;2a00:1450:4005:800::2003;443;79.111;200;TCP/TLS1.2;19.483
42.728;1532943110;www.google.com.sa;/;2a00:1450:4005:800::2003;443;51.885;200;Q043;
0.845;1532943110;www.google.com.sa;;2a00:1450:4005:800::2003;443;78.172;200;TCP/TLS1.2;19.009
45.864;1532943110;www.google.no;/;2a00:1450:4005:800::2003;443;53.003;200;Q043;
0.645;1532943110;www.google.no;;2a00:1450:4005:800::2003;443;72.901;200;TCP/TLS1.2;19.382
61.433;1532943111;www.google.fi;/;2a00:1450:4005:800::2003;443;52.075;200;Q043;
0.839;1532943111;www.google.fi;;2a00:1450:4005:800::2003;443;73.082;200;TCP/TLS1.2;19.469
17.128;1532943111;www.google.dz;/;2a00:1450:4005:800::2003;443;52.631;200;Q043;
0.737;1532943111;www.google.dz;;2a00:1450:4005:800::2003;443;72.982;200;TCP/TLS1.2;19.377
17.183;1532943111;www.google.co.za;/;2a00:1450:4016:806::2003;443;60.040;200;Q043;
0.561;1532943112;www.google.co.za;;2a00:1450:4016:806::2003;443;68.769;200;TCP/TLS1.2;15.322
17.117;1532943112;www.google.com.ng;/;2a00:1450:4005:800::2003;443;52.078;200;Q043;
0.566;1532943112;www.google.com.ng;;2a00:1450:4005:800::2003;443;73.067;200;TCP/TLS1.2;19.401
17.155;1532943112;www.blogspot.com;/;2a00:1450:4001:81c::2009;443;33.761;302;Q043;
0.748;1532943112;www.blogspot.com;;2a00:1450:4001:81c::2009;443;42.777;302;TCP/TLS1.2;9.268
16.986;1532943112;www.google.com.pr;/;2a00:1450:4005:800::2003;443;52.855;200;Q043;
0.583;1532943113;www.google.com.pr;;2a00:1450:4005:800::2003;443;73.416;200;TCP/TLS1.2;19.569
0.547;1532943113;www.google.de;/;2a00:1450:4005:800::2003;443;50.960;200;Q043;
0.629;1532943113;www.google.de;;2a00:1450:4005:800::2003;443;73.308;200;TCP/TLS1.2;19.491
17.156;1532943113;www.google.ro;/;2a00:1450:4005:800::2003;443;51.516;200;Q043;
0.623;1532943113;www.google.ro;;2a00:1450:4005:800::2003;443;71.279;200;TCP/TLS1.2;19.005
17.151;1532943113;www.google.com.af;/;2a00:1450:4005:800::2003;443;52.205;200;Q043;
0.617;1532943114;www.google.com.af;;2a00:1450:4005:800::2003;443;73.374;200;TCP/TLS1.2;19.416
16.718;1532943114;www.google.co.id;/;2a00:1450:4005:800::2003;443;50.920;200;Q043;
0.693;1532943114;www.google.co.id;;2a00:1450:4005:800::2003;443;70.968;200;TCP/TLS1.2;18.998
0.480;1532943114;www.gstatic.com;/;2a00:1450:4001:811::2003;443;34.168;404;Q043;
0.502;1532943114;www.gstatic.com;;2a00:1450:4001:811::2003;443;43.703;404;TCP/TLS1.2;9.201
167.155;1532943115;www.google.sk;/;2a00:1450:4005:800::2003;443;52.490;200;Q043;
0.514;1532943115;www.google.sk;;2a00:1450:4005:800::2003;443;71.746;200;TCP/TLS1.2;18.971
17.400;1532943115;www.google.co.kr;/;2a00:1450:4005:80a::2003;443;53.257;200;Q043;
0.728;1532943115;www.google.co.kr;;2a00:1450:4005:80a::2003;443;73.388;200;TCP/TLS1.2;19.220
17.048;1532943116;www.google.com.ec;/;2a00:1450:4005:80a::2003;443;51.914;200;Q043;
0.519;1532943116;www.google.com.ec;;2a00:1450:4005:80a::2003;443;71.801;200;TCP/TLS1.2;18.972
54.837;1532943116;www.google.lv;/;2a00:1450:400f:806::2003;443;91.062;200;Q043;
0.539;1532943117;www.google.lv;;2a00:1450:400f:806::2003;443;125.655;200;TCP/TLS1.2;35.057
16.947;1532943117;www.goo.gl;/;2a00:1450:4001:811::200e;443;33.498;302;Q043;
0.558;1532943117;www.goo.gl;;2a00:1450:4001:811::200e;443;42.632;302;TCP/TLS1.2;9.252
17.245;1532943117;www.google.ie;/;2a00:1450:4005:80a::2003;443;51.883;200;Q043;
0.817;1532943117;www.google.ie;;2a00:1450:4005:80a::2003;443;72.906;200;TCP/TLS1.2;19.256
16.806;1532943118;www.google.ba;/;2a00:1450:4005:800::2003;443;52.785;200;Q043;
0.528;1532943118;www.google.ba;;2a00:1450:4005:800::2003;443;73.714;200;TCP/TLS1.2;19.463
32.986;1532943118;www.google.com.tw;/;2a00:1450:4005:800::2003;443;52.115;200;Q043;
0.820;1532943118;www.google.com.tw;;2a00:1450:4005:800::2003;443;73.460;200;TCP/TLS1.2;19.376
52.506;1532943118;www.google.rs;/;2a00:1450:4005:800::2003;443;52.618;200;Q043;
0.544;1532943119;www.google.rs;;2a00:1450:4005:800::2003;443;72.702;200;TCP/TLS1.2;19.489
410.032;1532943119;www.google.com.mm;/;2a00:1450:4005:800::2003;443;52.060;200;Q043;
0.563;1532943119;www.google.com.mm;;2a00:1450:4005:800::2003;443;71.687;200;TCP/TLS1.2;18.960
46.795;1532943120;www.google.hr;/;2a00:1450:4005:800::2003;443;52.368;200;Q043;
0.526;1532943120;www.google.hr;;2a00:1450:4005:800::2003;443;72.268;200;TCP/TLS1.2;19.408
17.147;1532943120;www.google.tn;/;2a00:1450:4005:800::2003;443;52.386;200;Q043;
0.546;1532943121;www.google.tn;;2a00:1450:4005:800::2003;443;73.461;200;TCP/TLS1.2;19.399
17.096;1532943121;www.google.com.ly;/;2a00:1450:4005:800::2003;443;51.712;200;Q043;
0.612;1532943121;www.google.com.ly;;2a00:1450:4005:800::2003;443;77.356;200;TCP/TLS1.2;19.394
17.562;1532943121;www.google.es;/;2a00:1450:4005:800::2003;443;50.415;200;Q043;
0.541;1532943122;www.google.es;;2a00:1450:4005:800::2003;443;72.222;200;TCP/TLS1.2;19.471
17.195;1532943122;www.google.com.lb;/;2a00:1450:4005:800::2003;443;53.161;200;Q043;
0.543;1532943122;www.google.com.lb;;2a00:1450:4005:800::2003;443;73.452;200;TCP/TLS1.2;19.388
17.141;1532943122;www.google.tt;/;2a00:1450:4005:800::2003;443;52.679;200;Q043;
0.828;1532943122;www.google.tt;;2a00:1450:4005:800::2003;443;73.451;200;TCP/TLS1.2;19.408
291.253;1532943123;www.google.com.uy;/;2a00:1450:4005:800::2003;443;53.481;200;Q043;
0.496;1532943123;www.google.com.uy;;2a00:1450:4005:800::2003;443;74.204;200;TCP/TLS1.2;19.447
169.165;1532943123;www.google.com.bh;/;2a00:1450:4005:800::2003;443;53.171;200;Q043;
0.584;1532943123;www.google.com.bh;;2a00:1450:4005:800::2003;443;79.130;200;TCP/TLS1.2;19.500
35.408;1532943124;www.google.com.py;/;2a00:1450:4005:800::2003;443;52.672;200;Q043;
0.545;1532943124;www.google.com.py;;2a00:1450:4005:800::2003;443;71.533;200;TCP/TLS1.2;18.978
58.944;1532943124;www.google.ee;/;2a00:1450:4005:800::2003;443;52.131;200;Q043;
0.698;1532943124;www.google.ee;;2a00:1450:4005:800::2003;443;73.144;200;TCP/TLS1.2;19.381
68.082;1532943124;www.google.ge;/;2a00:1450:4005:80a::2003;443;52.474;200;Q043;
0.644;1532943125;www.google.ge;;2a00:1450:4005:80a::2003;443;72.905;200;TCP/TLS1.2;19.273
17.166;1532943125;www.google.am;/;2a00:1450:4005:80a::2003;443;52.106;200;Q043;
0.578;1532943125;www.google.am;;2a00:1450:4005:80a::2003;443;72.751;200;TCP/TLS1.2;19.076
260.684;1532943125;www.google.com.cu;/;2a00:1450:4005:80a::2003;443;52.487;200;Q043;
0.613;1532943126;www.google.com.cu;;2a00:1450:4005:80a::2003;443;73.395;200;TCP/TLS1.2;19.380
0.632;1532943136;www.sony.jp;;2606:2800:233:1fc2:170b:1ce:1390:1235;443;37.387;200;TCP/TLS1.2;9.253
17.185;1532943136;www.storage.googleapis.com;/;2a00:1450:4001:81c::2010;443;35.329;403;Q043;
0.716;1532943137;www.storage.googleapis.com;;2a00:1450:4001:81c::2010;443;43.857;403;TCP/TLS1.2;9.202
66.499;1532943137;www.google.co.ma;/;2a00:1450:4005:80a::2003;443;52.000;200;Q043;
0.546;1532943137;www.google.co.ma;;2a00:1450:4005:80a::2003;443;71.896;200;TCP/TLS1.2;19.003
17.115;1532943138;www.google.cm;/;2a00:1450:4005:800::2003;443;52.752;200;Q043;
0.500;1532943138;www.google.cm;;2a00:1450:4005:800::2003;443;73.180;200;TCP/TLS1.2;19.429
16.887;1532943138;www.google.hn;/;2a00:1450:4005:800::2003;443;52.132;200;Q043;
0.520;1532943138;www.google.hn;;2a00:1450:4005:800::2003;443;73.708;200;TCP/TLS1.2;19.476
129.947;1532943139;www.google.com.cy;/;2a00:1450:4005:800::2003;443;52.824;200;Q043;
0.566;1532943140;www.google.com.cy;;2a00:1450:4005:800::2003;443;72.493;200;TCP/TLS1.2;19.385
17.131;1532943140;www.google.com.gh;/;2a00:1450:4005:80a::2003;443;51.600;200;Q043;
0.910;1532943140;www.google.com.gh;;2a00:1450:4005:80a::2003;443;74.340;200;TCP/TLS1.2;19.472
26.469;1532943140;www.google.com.bd;/;2a00:1450:4005:80a::2003;443;51.964;200;Q043;
0.489;1532943141;www.google.com.bd;;2a00:1450:4005:80a::2003;443;74.122;200;TCP/TLS1.2;19.429
470.457;1532943141;www.google.com.np;/;2a00:1450:4005:80a::2003;443;51.404;200;Q043;
0.542;1532943141;www.google.com.np;;2a00:1450:4005:80a::2003;443;73.006;200;TCP/TLS1.2;19.392
0.638;1532943150;www.huffingtonpost.fr;;2606:2800:235:afa:f41:1fef:515:958;443;37.270;200;TCP/TLS1.2;9.463
49.637;1532943150;www.google.co.mz;/;2a00:1450:4005:800::2003;443;51.890;200;Q043;
0.664;1532943150;www.google.co.mz;;2a00:1450:4005:800::2003;443;74.023;200;TCP/TLS1.2;19.426
28.898;1532943150;www.google.lu;/;2a00:1450:4005:80a::2003;443;52.102;200;Q043;
0.699;1532943150;www.google.lu;;2a00:1450:4005:80a::2003;443;72.392;200;TCP/TLS1.2;19.364
40.590;1532943150;www.tensorflow.org;/;2a00:1450:4001:81d::200e;443;55.054;200;Q043;
0.587;1532943153;www.tensorflow.org;;2a00:1450:4001:81d::200e;443;45.006;200;TCP/TLS1.2;9.248
17.243;1532943154;www.google.com.ni;/;2a00:1450:4005:800::2003;443;51.796;200;Q043;
0.574;1532943154;www.google.com.ni;;2a00:1450:4005:800::2003;443;73.624;200;TCP/TLS1.2;19.401
40.805;1532943154;www.googleblog.com;/;2a00:1450:4001:81c::2001;443;36.590;404;Q043;
0.571;1532943155;www.googleblog.com;;2a00:1450:4001:81c::2001;443;44.663;404;TCP/TLS1.2;9.161
26.149;1532943155;www.google.com.qa;/;2a00:1450:4005:800::2003;443;51.278;200;Q043;
0.668;1532943155;www.google.com.qa;;2a00:1450:4005:800::2003;443;74.288;200;TCP/TLS1.2;19.409
53.366;1532943155;www.business.site;/;2a00:1450:4001:81d::200e;443;36.370;200;Q043;
0.792;1532943156;www.business.site;;2a00:1450:4001:81d::200e;443;50.215;200;TCP/TLS1.2;9.255
17.319;1532943156;www.google.al;/;2a00:1450:4005:800::2003;443;52.539;200;Q043;
0.524;1532943156;www.google.al;;2a00:1450:4005:800::2003;443;71.938;200;TCP/TLS1.2;18.993
0.825;1532943165;www.huffingtonpost.es;;2606:2800:235:511:ee3:241f:1cff:1b9e;443;38.007;200;TCP/TLS1.2;9.318
49.514;1532943165;www.admob.com;/;2a00:1450:400c:c00::8a;443;35.204;301;Q043;
0.758;1532943165;www.admob.com;;2a00:1450:400c:c00::8a;443;58.178;301;TCP/TLS1.2;16.154
261.447;1532943165;www.google.com.tj;/;2a00:1450:4005:80a::2003;443;52.376;200;Q043;
0.532;1532943165;www.google.com.tj;;2a00:1450:4005:80a::2003;443;71.238;200;TCP/TLS1.2;18.957
0.520;1532943174;www.huffingtonpost.kr;;2606:2800:235:218b:2636:266d:2045:1bcb;443;36.944;200;TCP/TLS1.2;9.268
235.288;1532943175;www.google.co.bw;/;2a00:1450:4005:800::2003;443;53.019;200;Q043;
0.689;1532943175;www.google.co.bw;;2a00:1450:4005:800::2003;443;72.674;200;TCP/TLS1.2;19.402
17.202;1532943175;www.google.jo;/;2a00:1450:4005:800::2003;443;52.286;200;Q043;
0.565;1532943175;www.google.jo;;2a00:1450:4005:800::2003;443;72.839;200;TCP/TLS1.2;19.398
208.571;1532943175;www.google.cd;/;2a00:1450:4005:800::2003;443;52.168;200;Q043;
0.965;1532943176;www.google.cd;;2a00:1450:4005:800::2003;443;72.793;200;TCP/TLS1.2;19.422
0.721;1532943184;www.huffingtonpost.it;;2606:2800:235:ed1:113e:808:2099:3b8;443;37.796;200;TCP/TLS1.2;9.216
26.079;1532943185;www.google.com.bn;/;2a00:1450:4005:800::2003;443;53.587;200;Q043;
0.527;1532943185;www.google.com.bn;;2a00:1450:4005:800::2003;443;72.896;200;TCP/TLS1.2;19.454
0.686;1532943196;www.huffingtonpost.ca;;2606:2800:235:1f70:1529:213f:c39:21f3;443;37.274;200;TCP/TLS1.2;9.317
17.064;1532943196;www.google.com.pg;/;2a00:1450:4005:800::2003;443;51.836;200;Q043;
0.536;1532943197;www.google.com.pg;;2a00:1450:4005:800::2003;443;72.957;200;TCP/TLS1.2;19.372
203.440;1532943197;www.google.co.cr;/;2a00:1450:4005:800::2003;443;51.922;200;Q043;
0.539;1532943197;www.google.co.cr;;2a00:1450:4005:800::2003;443;72.707;200;TCP/TLS1.2;19.017
16.961;1532943198;www.google.ht;/;2a00:1450:4005:800::2003;443;52.797;200;Q043;
0.645;1532943198;www.google.ht;;2a00:1450:4005:800::2003;443;73.564;200;TCP/TLS1.2;19.176
49.929;1532943198;www.google.co.zm;/;2a00:1450:4005:800::2003;443;51.839;200;Q043;
0.565;1532943198;www.google.co.zm;;2a00:1450:4005:800::2003;443;73.625;200;TCP/TLS1.2;19.544
16.905;1532943198;www.google.com.bo;/;2a00:1450:4005:800::2003;443;52.587;200;Q043;
0.687;1532943199;www.google.com.bo;;2a00:1450:4005:800::2003;443;72.603;200;TCP/TLS1.2;19.056
0.683;1532943207;www.huffingtonpost.co.uk;;2606:2800:235:218b:2636:266d:2045:1bcb;443;36.973;200;TCP/TLS1.2;9.293
50.391;1532943207;www.googlegroups.com;/;2a00:1450:400c:c09::8a;443;36.494;301;Q043;
0.623;1532943208;www.googlegroups.com;;2a00:1450:400c:c09::8a;443;58.120;301;TCP/TLS1.2;16.067
136.264;1532943208;www.google.com.pk;/;2a00:1450:4005:800::2003;443;52.488;200;Q043;
0.701;1532943209;www.google.com.pk;;2a00:1450:4005:800::2003;443;73.579;200;TCP/TLS1.2;19.562
24.757;1532943209;www.google.com.ph;/;2a00:1450:4005:800::2003;443;52.972;200;Q043;
0.653;1532943209;www.google.com.ph;;2a00:1450:4005:800::2003;443;73.867;200;TCP/TLS1.2;19.453
17.164;1532943209;www.google.hu;/;2a00:1450:4005:800::2003;443;49.428;200;Q043;
0.684;1532943209;www.google.hu;;2a00:1450:4005:800::2003;443;72.172;200;TCP/TLS1.2;19.319
174.306;1532943210;www.google.la;/;2a00:1450:4005:800::2003;443;51.793;200;Q043;
0.561;1532943210;www.google.la;;2a00:1450:4005:800::2003;443;73.464;200;TCP/TLS1.2;19.407
17.010;1532943210;www.google.co.nz;/;2a00:1450:4005:800::2003;443;53.360;200;Q043;
0.761;1532943210;www.google.co.nz;;2a00:1450:4005:800::2003;443;72.969;200;TCP/TLS1.2;19.359
16.934;1532943210;www.google.pt;/;2a00:1450:4005:800::2003;443;49.662;200;Q043;
0.648;1532943211;www.google.pt;;2a00:1450:4005:800::2003;443;71.982;200;TCP/TLS1.2;19.453
102.542;1532943211;www.google.co.il;/;2a00:1450:4005:800::2003;443;52.819;200;Q043;
1.038;1532943211;www.google.co.il;;2a00:1450:4005:800::2003;443;74.400;200;TCP/TLS1.2;19.441
17.227;1532943211;www.google.com.tr;/;2a00:1450:4005:800::2003;443;50.174;200;Q043;
0.544;1532943211;www.google.com.tr;;2a00:1450:4005:800::2003;443;71.300;200;TCP/TLS1.2;18.946
17.540;1532943212;www.google.mn;/;2a00:1450:4005:800::2003;443;51.977;200;Q043;
0.639;1532943212;www.google.mn;;2a00:1450:4005:800::2003;443;71.441;200;TCP/TLS1.2;19.064
17.287;1532943212;www.google.cg;/;2a00:1450:4005:80a::2003;443;51.114;200;Q043;
0.555;1532943212;www.google.cg;;2a00:1450:4005:80a::2003;443;72.564;200;TCP/TLS1.2;19.389
